file_name,pose_id,pose_name
dataset/viparita karani/89-0.png,45,viparita karani
dataset/viparita karani/65-0.png,45,viparita karani
dataset/viparita karani/73-0.png,45,viparita karani
dataset/viparita karani/70-1.png,45,viparita karani
dataset/viparita karani/75-0.png,45,viparita karani
dataset/viparita karani/16-0.png,45,viparita karani
dataset/viparita karani/54-0.png,45,viparita karani
dataset/viparita karani/76-0.png,45,viparita karani
dataset/viparita karani/49-0.png,45,viparita karani
dataset/viparita karani/3-0.png,45,viparita karani
dataset/viparita karani/83-0.png,45,viparita karani
dataset/viparita karani/95-0.png,45,viparita karani
dataset/viparita karani/28-0.png,45,viparita karani
dataset/viparita karani/30-0.png,45,viparita karani
dataset/viparita karani/77-1.png,45,viparita karani
dataset/viparita karani/21-0.png,45,viparita karani
dataset/viparita karani/26-0.png,45,viparita karani
dataset/viparita karani/71-1.png,45,viparita karani
dataset/viparita karani/24-1.png,45,viparita karani
dataset/viparita karani/62-0.png,45,viparita karani
dataset/viparita karani/2-2.png,45,viparita karani
dataset/viparita karani/5-0.png,45,viparita karani
dataset/viparita karani/4-0.png,45,viparita karani
dataset/viparita karani/34-0.png,45,viparita karani
dataset/viparita karani/70-0.png,45,viparita karani
dataset/viparita karani/42-1.png,45,viparita karani
dataset/viparita karani/80-0.png,45,viparita karani
dataset/simhasana/10. image.jpeg,98,simhasana
dataset/simhasana/19-0.png,98,simhasana
dataset/simhasana/57-1.png,98,simhasana
dataset/simhasana/17-0.png,98,simhasana
dataset/simhasana/66-0.png,98,simhasana
dataset/simhasana/48-0.png,98,simhasana
dataset/simhasana/9-0.png,98,simhasana
dataset/simhasana/1-0.png,98,simhasana
dataset/simhasana/96-0.png,98,simhasana
dataset/simhasana/14-0.png,98,simhasana
dataset/simhasana/32-0.png,98,simhasana
dataset/simhasana/18-0.png,98,simhasana
dataset/simhasana/14-1.png,98,simhasana
dataset/simhasana/47-0.png,98,simhasana
dataset/simhasana/45-0.png,98,simhasana
dataset/simhasana/57-0.png,98,simhasana
dataset/simhasana/38-0.png,98,simhasana
dataset/simhasana/64-0.png,98,simhasana
dataset/simhasana/41-0.png,98,simhasana
dataset/simhasana/97-0.png,98,simhasana
dataset/simhasana/36-3.png,98,simhasana
dataset/simhasana/29-0.png,98,simhasana
dataset/simhasana/93-0.png,98,simhasana
dataset/simhasana/43-0.png,98,simhasana
dataset/simhasana/51-0.png,98,simhasana
dataset/simhasana/13-0.png,98,simhasana
dataset/simhasana/44-0.png,98,simhasana
dataset/simhasana/25-0.png,98,simhasana
dataset/simhasana/36-0.png,98,simhasana
dataset/simhasana/23-0.png,98,simhasana
dataset/simhasana/46-0.png,98,simhasana
dataset/simhasana/36-4.png,98,simhasana
dataset/simhasana/6-0.png,98,simhasana
dataset/simhasana/36-1.png,98,simhasana
dataset/simhasana/89-0.png,98,simhasana
dataset/simhasana/35-0.png,98,simhasana
dataset/simhasana/87-0.png,98,simhasana
dataset/simhasana/16-0.png,98,simhasana
dataset/simhasana/49-0.png,98,simhasana
dataset/simhasana/42-0.png,98,simhasana
dataset/simhasana/39-0.png,98,simhasana
dataset/simhasana/3-0.png,98,simhasana
dataset/simhasana/88-0.png,98,simhasana
dataset/simhasana/83-0.png,98,simhasana
dataset/simhasana/30-0.png,98,simhasana
dataset/simhasana/21-0.png,98,simhasana
dataset/simhasana/74-0.png,98,simhasana
dataset/simhasana/24-1.png,98,simhasana
dataset/simhasana/4-0.png,98,simhasana
dataset/natarajasana/19-0.png,47,natarajasana
dataset/natarajasana/20-0.png,47,natarajasana
dataset/natarajasana/17-0.png,47,natarajasana
dataset/natarajasana/66-0.png,47,natarajasana
dataset/natarajasana/11-0.png,47,natarajasana
dataset/natarajasana/8-0.png,47,natarajasana
dataset/natarajasana/10-1.png,47,natarajasana
dataset/natarajasana/86-0.png,47,natarajasana
dataset/natarajasana/37-0.png,47,natarajasana
dataset/natarajasana/1-0.png,47,natarajasana
dataset/natarajasana/96-0.png,47,natarajasana
dataset/natarajasana/27-0.png,47,natarajasana
dataset/natarajasana/14-0.png,47,natarajasana
dataset/natarajasana/99-0.png,47,natarajasana
dataset/natarajasana/18-0.png,47,natarajasana
dataset/natarajasana/40-0.png,47,natarajasana
dataset/natarajasana/47-0.png,47,natarajasana
dataset/natarajasana/45-0.png,47,natarajasana
dataset/natarajasana/95-1.png,47,natarajasana
dataset/natarajasana/38-0.png,47,natarajasana
dataset/natarajasana/64-0.png,47,natarajasana
dataset/natarajasana/41-0.png,47,natarajasana
dataset/natarajasana/77-0.png,47,natarajasana
dataset/natarajasana/68-0.png,47,natarajasana
dataset/natarajasana/50-0.png,47,natarajasana
dataset/natarajasana/76-1.png,47,natarajasana
dataset/natarajasana/29-0.png,47,natarajasana
dataset/natarajasana/93-0.png,47,natarajasana
dataset/natarajasana/61-0.png,47,natarajasana
dataset/natarajasana/30-1.png,47,natarajasana
dataset/natarajasana/98-0.png,47,natarajasana
dataset/natarajasana/22-0.png,47,natarajasana
dataset/natarajasana/12-0.png,47,natarajasana
dataset/natarajasana/43-0.png,47,natarajasana
dataset/natarajasana/13-0.png,47,natarajasana
dataset/natarajasana/44-0.png,47,natarajasana
dataset/natarajasana/25-0.png,47,natarajasana
dataset/natarajasana/52-0.png,47,natarajasana
dataset/natarajasana/6-5.png,47,natarajasana
dataset/natarajasana/36-0.png,47,natarajasana
dataset/natarajasana/23-0.png,47,natarajasana
dataset/natarajasana/46-0.png,47,natarajasana
dataset/natarajasana/45-1.png,47,natarajasana
dataset/natarajasana/6-0.png,47,natarajasana
dataset/natarajasana/15-0.png,47,natarajasana
dataset/natarajasana/31-0.png,47,natarajasana
dataset/natarajasana/65-0.png,47,natarajasana
dataset/natarajasana/73-0.png,47,natarajasana
dataset/natarajasana/35-0.png,47,natarajasana
dataset/natarajasana/2-0.png,47,natarajasana
dataset/natarajasana/75-0.png,47,natarajasana
dataset/natarajasana/55-0.png,47,natarajasana
dataset/natarajasana/16-0.png,47,natarajasana
dataset/natarajasana/67-0.png,47,natarajasana
dataset/natarajasana/54-0.png,47,natarajasana
dataset/natarajasana/91-0.png,47,natarajasana
dataset/natarajasana/76-0.png,47,natarajasana
dataset/natarajasana/42-0.png,47,natarajasana
dataset/natarajasana/7-0.png,47,natarajasana
dataset/natarajasana/59-0.png,47,natarajasana
dataset/natarajasana/39-0.png,47,natarajasana
dataset/natarajasana/3-0.png,47,natarajasana
dataset/natarajasana/83-0.png,47,natarajasana
dataset/natarajasana/95-0.png,47,natarajasana
dataset/natarajasana/28-0.png,47,natarajasana
dataset/natarajasana/74-0.png,47,natarajasana
dataset/natarajasana/62-0.png,47,natarajasana
dataset/natarajasana/5-0.png,47,natarajasana
dataset/natarajasana/4-0.png,47,natarajasana
dataset/natarajasana/82-0.png,47,natarajasana
dataset/natarajasana/34-0.png,47,natarajasana
dataset/natarajasana/80-0.png,47,natarajasana
dataset/ashtanga namaskara/19-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/20-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/17-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/6-1.png,9,ashtanga namaskara
dataset/ashtanga namaskara/48-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/79-4.png,9,ashtanga namaskara
dataset/ashtanga namaskara/11-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/9-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/58-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/37-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/40-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/45-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/38-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/24-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/56-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/61-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/55-2.png,9,ashtanga namaskara
dataset/ashtanga namaskara/44-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/36-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/23-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/46-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/6-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/35-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/55-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/54-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/49-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/7-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/28-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/30-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/21-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/26-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/5-0.png,9,ashtanga namaskara
dataset/ashtanga namaskara/70-0.png,9,ashtanga namaskara
dataset/phalakasana/File66.jpg,58,phalakasana
dataset/phalakasana/File11.jpg,58,phalakasana
dataset/phalakasana/File72.jpg,58,phalakasana
dataset/phalakasana/File38.jpg,58,phalakasana
dataset/phalakasana/File70.jpg,58,phalakasana
dataset/phalakasana/File12.jpg,58,phalakasana
dataset/phalakasana/File73.jpg,58,phalakasana
dataset/phalakasana/File13.jpg,58,phalakasana
dataset/phalakasana/19-0.png,58,phalakasana
dataset/phalakasana/20-0.png,58,phalakasana
dataset/phalakasana/17-0.png,58,phalakasana
dataset/phalakasana/13-3.png,58,phalakasana
dataset/phalakasana/48-0.png,58,phalakasana
dataset/phalakasana/9-0.png,58,phalakasana
dataset/phalakasana/8-0.png,58,phalakasana
dataset/phalakasana/37-0.png,58,phalakasana
dataset/phalakasana/0-0.png,58,phalakasana
dataset/phalakasana/2-1.png,58,phalakasana
dataset/phalakasana/27-0.png,58,phalakasana
dataset/phalakasana/14-0.png,58,phalakasana
dataset/phalakasana/32-0.png,58,phalakasana
dataset/phalakasana/18-0.png,58,phalakasana
dataset/phalakasana/40-0.png,58,phalakasana
dataset/phalakasana/47-0.png,58,phalakasana
dataset/phalakasana/45-0.png,58,phalakasana
dataset/phalakasana/38-0.png,58,phalakasana
dataset/phalakasana/41-0.png,58,phalakasana
dataset/phalakasana/33-0.png,58,phalakasana
dataset/phalakasana/24-0.png,58,phalakasana
dataset/phalakasana/29-0.png,58,phalakasana
dataset/phalakasana/13-1.png,58,phalakasana
dataset/phalakasana/22-0.png,58,phalakasana
dataset/phalakasana/43-0.png,58,phalakasana
dataset/phalakasana/51-0.png,58,phalakasana
dataset/phalakasana/13-0.png,58,phalakasana
dataset/phalakasana/25-0.png,58,phalakasana
dataset/phalakasana/36-0.png,58,phalakasana
dataset/phalakasana/23-0.png,58,phalakasana
dataset/phalakasana/46-0.png,58,phalakasana
dataset/phalakasana/6-0.png,58,phalakasana
dataset/phalakasana/31-0.png,58,phalakasana
dataset/phalakasana/35-0.png,58,phalakasana
dataset/phalakasana/2-0.png,58,phalakasana
dataset/phalakasana/16-0.png,58,phalakasana
dataset/phalakasana/26-1.png,58,phalakasana
dataset/phalakasana/42-0.png,58,phalakasana
dataset/phalakasana/7-0.png,58,phalakasana
dataset/phalakasana/13-2.png,58,phalakasana
dataset/phalakasana/3-0.png,58,phalakasana
dataset/phalakasana/28-0.png,58,phalakasana
dataset/phalakasana/30-0.png,58,phalakasana
dataset/phalakasana/21-0.png,58,phalakasana
dataset/phalakasana/26-0.png,58,phalakasana
dataset/phalakasana/5-0.png,58,phalakasana
dataset/phalakasana/1-1.png,58,phalakasana
dataset/phalakasana/4-0.png,58,phalakasana
dataset/phalakasana/34-0.png,58,phalakasana
dataset/astavakrasana/32. astavakrasana-6c4bef81-441c-4580-92dc-8bca9ef0eab-resize-750.jpeg,22,astavakrasana
dataset/astavakrasana/20-0.png,22,astavakrasana
dataset/astavakrasana/17-0.png,22,astavakrasana
dataset/astavakrasana/83-1.png,22,astavakrasana
dataset/astavakrasana/48-0.png,22,astavakrasana
dataset/astavakrasana/11-0.png,22,astavakrasana
dataset/astavakrasana/9-0.png,22,astavakrasana
dataset/astavakrasana/8-0.png,22,astavakrasana
dataset/astavakrasana/58-0.png,22,astavakrasana
dataset/astavakrasana/90-0.png,22,astavakrasana
dataset/astavakrasana/79-0.png,22,astavakrasana
dataset/astavakrasana/14-0.png,22,astavakrasana
dataset/astavakrasana/32-0.png,22,astavakrasana
dataset/astavakrasana/44-1.png,22,astavakrasana
dataset/astavakrasana/18-0.png,22,astavakrasana
dataset/astavakrasana/40-0.png,22,astavakrasana
dataset/astavakrasana/47-0.png,22,astavakrasana
dataset/astavakrasana/45-0.png,22,astavakrasana
dataset/astavakrasana/57-0.png,22,astavakrasana
dataset/astavakrasana/38-0.png,22,astavakrasana
dataset/astavakrasana/41-0.png,22,astavakrasana
dataset/astavakrasana/10-0.png,22,astavakrasana
dataset/astavakrasana/68-0.png,22,astavakrasana
dataset/astavakrasana/33-0.png,22,astavakrasana
dataset/astavakrasana/24-0.png,22,astavakrasana
dataset/astavakrasana/69-0.png,22,astavakrasana
dataset/astavakrasana/50-0.png,22,astavakrasana
dataset/astavakrasana/97-0.png,22,astavakrasana
dataset/astavakrasana/53-0.png,22,astavakrasana
dataset/astavakrasana/84-0.png,22,astavakrasana
dataset/astavakrasana/81-0.png,22,astavakrasana
dataset/astavakrasana/29-0.png,22,astavakrasana
dataset/astavakrasana/93-0.png,22,astavakrasana
dataset/astavakrasana/61-0.png,22,astavakrasana
dataset/astavakrasana/98-0.png,22,astavakrasana
dataset/astavakrasana/43-0.png,22,astavakrasana
dataset/astavakrasana/13-0.png,22,astavakrasana
dataset/astavakrasana/96-1.png,22,astavakrasana
dataset/astavakrasana/63-0.png,22,astavakrasana
dataset/astavakrasana/44-0.png,22,astavakrasana
dataset/astavakrasana/85-0.png,22,astavakrasana
dataset/astavakrasana/82-1.png,22,astavakrasana
dataset/astavakrasana/25-0.png,22,astavakrasana
dataset/astavakrasana/52-0.png,22,astavakrasana
dataset/astavakrasana/62-1.png,22,astavakrasana
dataset/astavakrasana/23-0.png,22,astavakrasana
dataset/astavakrasana/6-0.png,22,astavakrasana
dataset/astavakrasana/47-5.png,22,astavakrasana
dataset/astavakrasana/89-0.png,22,astavakrasana
dataset/astavakrasana/31-0.png,22,astavakrasana
dataset/astavakrasana/65-0.png,22,astavakrasana
dataset/astavakrasana/47-2.png,22,astavakrasana
dataset/astavakrasana/2-0.png,22,astavakrasana
dataset/astavakrasana/87-0.png,22,astavakrasana
dataset/astavakrasana/75-0.png,22,astavakrasana
dataset/astavakrasana/55-0.png,22,astavakrasana
dataset/astavakrasana/16-0.png,22,astavakrasana
dataset/astavakrasana/54-0.png,22,astavakrasana
dataset/astavakrasana/49-0.png,22,astavakrasana
dataset/astavakrasana/42-0.png,22,astavakrasana
dataset/astavakrasana/7-0.png,22,astavakrasana
dataset/astavakrasana/3-0.png,22,astavakrasana
dataset/astavakrasana/88-0.png,22,astavakrasana
dataset/astavakrasana/95-0.png,22,astavakrasana
dataset/astavakrasana/30-0.png,22,astavakrasana
dataset/astavakrasana/21-0.png,22,astavakrasana
dataset/astavakrasana/26-0.png,22,astavakrasana
dataset/astavakrasana/5-0.png,22,astavakrasana
dataset/astavakrasana/82-0.png,22,astavakrasana
dataset/astavakrasana/34-0.png,22,astavakrasana
dataset/astavakrasana/70-0.png,22,astavakrasana
dataset/astavakrasana/80-0.png,22,astavakrasana
dataset/pasasana/30. img_1058-2.jpeg,53,pasasana
dataset/pasasana/19-0.png,53,pasasana
dataset/pasasana/20-0.png,53,pasasana
dataset/pasasana/17-0.png,53,pasasana
dataset/pasasana/48-0.png,53,pasasana
dataset/pasasana/9-0.png,53,pasasana
dataset/pasasana/8-0.png,53,pasasana
dataset/pasasana/37-0.png,53,pasasana
dataset/pasasana/25-2.png,53,pasasana
dataset/pasasana/25-1.png,53,pasasana
dataset/pasasana/0-0.png,53,pasasana
dataset/pasasana/27-0.png,53,pasasana
dataset/pasasana/25-4.png,53,pasasana
dataset/pasasana/14-0.png,53,pasasana
dataset/pasasana/46-2.png,53,pasasana
dataset/pasasana/32-0.png,53,pasasana
dataset/pasasana/18-0.png,53,pasasana
dataset/pasasana/40-0.png,53,pasasana
dataset/pasasana/41-0.png,53,pasasana
dataset/pasasana/10-0.png,53,pasasana
dataset/pasasana/25-5.png,53,pasasana
dataset/pasasana/24-0.png,53,pasasana
dataset/pasasana/50-0.png,53,pasasana
dataset/pasasana/29-0.png,53,pasasana
dataset/pasasana/22-0.png,53,pasasana
dataset/pasasana/12-0.png,53,pasasana
dataset/pasasana/40-2.png,53,pasasana
dataset/pasasana/43-0.png,53,pasasana
dataset/pasasana/44-0.png,53,pasasana
dataset/pasasana/25-0.png,53,pasasana
dataset/pasasana/52-0.png,53,pasasana
dataset/pasasana/36-0.png,53,pasasana
dataset/pasasana/23-0.png,53,pasasana
dataset/pasasana/46-0.png,53,pasasana
dataset/pasasana/6-0.png,53,pasasana
dataset/pasasana/46-1.png,53,pasasana
dataset/pasasana/15-0.png,53,pasasana
dataset/pasasana/31-0.png,53,pasasana
dataset/pasasana/40-1.png,53,pasasana
dataset/pasasana/25-3.png,53,pasasana
dataset/pasasana/35-0.png,53,pasasana
dataset/pasasana/2-0.png,53,pasasana
dataset/pasasana/87-0.png,53,pasasana
dataset/pasasana/16-0.png,53,pasasana
dataset/pasasana/54-0.png,53,pasasana
dataset/pasasana/49-0.png,53,pasasana
dataset/pasasana/42-0.png,53,pasasana
dataset/pasasana/7-0.png,53,pasasana
dataset/pasasana/83-0.png,53,pasasana
dataset/pasasana/28-0.png,53,pasasana
dataset/pasasana/30-0.png,53,pasasana
dataset/pasasana/21-0.png,53,pasasana
dataset/pasasana/26-0.png,53,pasasana
dataset/pasasana/4-0.png,53,pasasana
dataset/pasasana/34-0.png,53,pasasana
dataset/pasasana/70-0.png,53,pasasana
dataset/parsva bakasana/6. parsva-bakasana-02dec14.jpeg,72,parsva bakasana
dataset/parsva bakasana/19-0.png,72,parsva bakasana
dataset/parsva bakasana/17-0.png,72,parsva bakasana
dataset/parsva bakasana/11-0.png,72,parsva bakasana
dataset/parsva bakasana/9-0.png,72,parsva bakasana
dataset/parsva bakasana/58-0.png,72,parsva bakasana
dataset/parsva bakasana/86-0.png,72,parsva bakasana
dataset/parsva bakasana/71-0.png,72,parsva bakasana
dataset/parsva bakasana/37-0.png,72,parsva bakasana
dataset/parsva bakasana/79-0.png,72,parsva bakasana
dataset/parsva bakasana/9-1.png,72,parsva bakasana
dataset/parsva bakasana/1-0.png,72,parsva bakasana
dataset/parsva bakasana/27-0.png,72,parsva bakasana
dataset/parsva bakasana/14-0.png,72,parsva bakasana
dataset/parsva bakasana/32-0.png,72,parsva bakasana
dataset/parsva bakasana/18-0.png,72,parsva bakasana
dataset/parsva bakasana/47-0.png,72,parsva bakasana
dataset/parsva bakasana/45-0.png,72,parsva bakasana
dataset/parsva bakasana/57-0.png,72,parsva bakasana
dataset/parsva bakasana/38-0.png,72,parsva bakasana
dataset/parsva bakasana/41-0.png,72,parsva bakasana
dataset/parsva bakasana/77-0.png,72,parsva bakasana
dataset/parsva bakasana/33-0.png,72,parsva bakasana
dataset/parsva bakasana/24-0.png,72,parsva bakasana
dataset/parsva bakasana/69-0.png,72,parsva bakasana
dataset/parsva bakasana/53-0.png,72,parsva bakasana
dataset/parsva bakasana/56-0.png,72,parsva bakasana
dataset/parsva bakasana/29-0.png,72,parsva bakasana
dataset/parsva bakasana/98-0.png,72,parsva bakasana
dataset/parsva bakasana/12-0.png,72,parsva bakasana
dataset/parsva bakasana/43-0.png,72,parsva bakasana
dataset/parsva bakasana/51-0.png,72,parsva bakasana
dataset/parsva bakasana/44-0.png,72,parsva bakasana
dataset/parsva bakasana/85-0.png,72,parsva bakasana
dataset/parsva bakasana/25-0.png,72,parsva bakasana
dataset/parsva bakasana/52-0.png,72,parsva bakasana
dataset/parsva bakasana/36-0.png,72,parsva bakasana
dataset/parsva bakasana/23-0.png,72,parsva bakasana
dataset/parsva bakasana/60-0.png,72,parsva bakasana
dataset/parsva bakasana/0-1.png,72,parsva bakasana
dataset/parsva bakasana/89-0.png,72,parsva bakasana
dataset/parsva bakasana/31-0.png,72,parsva bakasana
dataset/parsva bakasana/2-0.png,72,parsva bakasana
dataset/parsva bakasana/91-0.png,72,parsva bakasana
dataset/parsva bakasana/49-0.png,72,parsva bakasana
dataset/parsva bakasana/7-0.png,72,parsva bakasana
dataset/parsva bakasana/39-0.png,72,parsva bakasana
dataset/parsva bakasana/3-0.png,72,parsva bakasana
dataset/parsva bakasana/28-0.png,72,parsva bakasana
dataset/parsva bakasana/30-0.png,72,parsva bakasana
dataset/parsva bakasana/21-0.png,72,parsva bakasana
dataset/parsva bakasana/26-0.png,72,parsva bakasana
dataset/parsva bakasana/5-0.png,72,parsva bakasana
dataset/parsva bakasana/4-0.png,72,parsva bakasana
dataset/parsva bakasana/34-0.png,72,parsva bakasana
dataset/parsva bakasana/70-0.png,72,parsva bakasana
dataset/gomukhasana/51-1.png,14,gomukhasana
dataset/gomukhasana/19-0.png,14,gomukhasana
dataset/gomukhasana/17-0.png,14,gomukhasana
dataset/gomukhasana/69-1.png,14,gomukhasana
dataset/gomukhasana/48-0.png,14,gomukhasana
dataset/gomukhasana/19-1.png,14,gomukhasana
dataset/gomukhasana/11-0.png,14,gomukhasana
dataset/gomukhasana/9-0.png,14,gomukhasana
dataset/gomukhasana/20-2.png,14,gomukhasana
dataset/gomukhasana/28-1.png,14,gomukhasana
dataset/gomukhasana/58-0.png,14,gomukhasana
dataset/gomukhasana/37-0.png,14,gomukhasana
dataset/gomukhasana/90-0.png,14,gomukhasana
dataset/gomukhasana/38-1.png,14,gomukhasana
dataset/gomukhasana/1-0.png,14,gomukhasana
dataset/gomukhasana/27-0.png,14,gomukhasana
dataset/gomukhasana/14-0.png,14,gomukhasana
dataset/gomukhasana/32-0.png,14,gomukhasana
dataset/gomukhasana/18-0.png,14,gomukhasana
dataset/gomukhasana/37-2.png,14,gomukhasana
dataset/gomukhasana/40-0.png,14,gomukhasana
dataset/gomukhasana/45-0.png,14,gomukhasana
dataset/gomukhasana/38-0.png,14,gomukhasana
dataset/gomukhasana/41-0.png,14,gomukhasana
dataset/gomukhasana/68-0.png,14,gomukhasana
dataset/gomukhasana/33-0.png,14,gomukhasana
dataset/gomukhasana/24-0.png,14,gomukhasana
dataset/gomukhasana/69-0.png,14,gomukhasana
dataset/gomukhasana/50-0.png,14,gomukhasana
dataset/gomukhasana/97-0.png,14,gomukhasana
dataset/gomukhasana/81-1.png,14,gomukhasana
dataset/gomukhasana/53-0.png,14,gomukhasana
dataset/gomukhasana/84-0.png,14,gomukhasana
dataset/gomukhasana/56-0.png,14,gomukhasana
dataset/gomukhasana/81-0.png,14,gomukhasana
dataset/gomukhasana/29-0.png,14,gomukhasana
dataset/gomukhasana/48-1.png,14,gomukhasana
dataset/gomukhasana/98-0.png,14,gomukhasana
dataset/gomukhasana/78-0.png,14,gomukhasana
dataset/gomukhasana/22-0.png,14,gomukhasana
dataset/gomukhasana/12-0.png,14,gomukhasana
dataset/gomukhasana/21-1.png,14,gomukhasana
dataset/gomukhasana/51-0.png,14,gomukhasana
dataset/gomukhasana/16-6.png,14,gomukhasana
dataset/gomukhasana/29-2.png,14,gomukhasana
dataset/gomukhasana/85-0.png,14,gomukhasana
dataset/gomukhasana/25-0.png,14,gomukhasana
dataset/gomukhasana/52-0.png,14,gomukhasana
dataset/gomukhasana/36-0.png,14,gomukhasana
dataset/gomukhasana/23-0.png,14,gomukhasana
dataset/gomukhasana/46-0.png,14,gomukhasana
dataset/gomukhasana/6-0.png,14,gomukhasana
dataset/gomukhasana/72-0.png,14,gomukhasana
dataset/gomukhasana/15-0.png,14,gomukhasana
dataset/gomukhasana/94-0.png,14,gomukhasana
dataset/gomukhasana/73-0.png,14,gomukhasana
dataset/gomukhasana/2-0.png,14,gomukhasana
dataset/gomukhasana/87-0.png,14,gomukhasana
dataset/gomukhasana/75-0.png,14,gomukhasana
dataset/gomukhasana/55-0.png,14,gomukhasana
dataset/gomukhasana/54-0.png,14,gomukhasana
dataset/gomukhasana/7-0.png,14,gomukhasana
dataset/gomukhasana/4-2.png,14,gomukhasana
dataset/gomukhasana/59-0.png,14,gomukhasana
dataset/gomukhasana/39-0.png,14,gomukhasana
dataset/gomukhasana/83-0.png,14,gomukhasana
dataset/gomukhasana/28-0.png,14,gomukhasana
dataset/gomukhasana/21-0.png,14,gomukhasana
dataset/gomukhasana/74-0.png,14,gomukhasana
dataset/gomukhasana/37-1.png,14,gomukhasana
dataset/gomukhasana/34-0.png,14,gomukhasana
dataset/gomukhasana/70-0.png,14,gomukhasana
dataset/dhanurasana/35. dhanurasana-bow-pose-images.jpeg,4,dhanurasana
dataset/dhanurasana/19-0.png,4,dhanurasana
dataset/dhanurasana/20-0.png,4,dhanurasana
dataset/dhanurasana/17-0.png,4,dhanurasana
dataset/dhanurasana/48-0.png,4,dhanurasana
dataset/dhanurasana/9-0.png,4,dhanurasana
dataset/dhanurasana/8-0.png,4,dhanurasana
dataset/dhanurasana/71-0.png,4,dhanurasana
dataset/dhanurasana/1-0.png,4,dhanurasana
dataset/dhanurasana/0-0.png,4,dhanurasana
dataset/dhanurasana/96-0.png,4,dhanurasana
dataset/dhanurasana/27-0.png,4,dhanurasana
dataset/dhanurasana/32-0.png,4,dhanurasana
dataset/dhanurasana/18-0.png,4,dhanurasana
dataset/dhanurasana/47-0.png,4,dhanurasana
dataset/dhanurasana/45-0.png,4,dhanurasana
dataset/dhanurasana/92-0.png,4,dhanurasana
dataset/dhanurasana/33-0.png,4,dhanurasana
dataset/dhanurasana/24-0.png,4,dhanurasana
dataset/dhanurasana/50-0.png,4,dhanurasana
dataset/dhanurasana/61-0.png,4,dhanurasana
dataset/dhanurasana/78-0.png,4,dhanurasana
dataset/dhanurasana/22-0.png,4,dhanurasana
dataset/dhanurasana/12-0.png,4,dhanurasana
dataset/dhanurasana/43-0.png,4,dhanurasana
dataset/dhanurasana/74-2.png,4,dhanurasana
dataset/dhanurasana/36-0.png,4,dhanurasana
dataset/dhanurasana/6-0.png,4,dhanurasana
dataset/dhanurasana/31-0.png,4,dhanurasana
dataset/dhanurasana/65-0.png,4,dhanurasana
dataset/dhanurasana/94-0.png,4,dhanurasana
dataset/dhanurasana/73-0.png,4,dhanurasana
dataset/dhanurasana/35-0.png,4,dhanurasana
dataset/dhanurasana/55-0.png,4,dhanurasana
dataset/dhanurasana/67-0.png,4,dhanurasana
dataset/dhanurasana/54-0.png,4,dhanurasana
dataset/dhanurasana/49-0.png,4,dhanurasana
dataset/dhanurasana/42-0.png,4,dhanurasana
dataset/dhanurasana/59-0.png,4,dhanurasana
dataset/dhanurasana/88-0.png,4,dhanurasana
dataset/dhanurasana/83-0.png,4,dhanurasana
dataset/dhanurasana/26-0.png,4,dhanurasana
dataset/dhanurasana/5-0.png,4,dhanurasana
dataset/dhanurasana/4-0.png,4,dhanurasana
dataset/dhanurasana/34-0.png,4,dhanurasana
dataset/dhanurasana/70-0.png,4,dhanurasana
dataset/marichyasana i/19-0.png,62,marichyasana i
dataset/marichyasana i/17-0.png,62,marichyasana i
dataset/marichyasana i/66-0.png,62,marichyasana i
dataset/marichyasana i/48-0.png,62,marichyasana i
dataset/marichyasana i/11-0.png,62,marichyasana i
dataset/marichyasana i/9-0.png,62,marichyasana i
dataset/marichyasana i/8-0.png,62,marichyasana i
dataset/marichyasana i/58-0.png,62,marichyasana i
dataset/marichyasana i/71-0.png,62,marichyasana i
dataset/marichyasana i/1-0.png,62,marichyasana i
